trial,frame,t_s,x_cm,y_cm,z_cm,vx,vy,vz
0,0,0.00000,0.00,0.00,0.00,50.18,-760.83,473.82
0,1,0.00836,0.42,-6.50,3.98,50.36,-776.76,475.55
0,2,0.01660,0.84,-13.10,7.95,51.11,-801.62,482.59
0,3,0.02512,1.26,-19.82,11.93,49.46,-788.68,467.03
0,4,0.03308,1.68,-26.64,15.91,52.87,-856.88,499.23
0,5,0.04178,2.11,-33.58,19.88,48.42,-797.37,457.19
0,6,0.04993,2.53,-40.62,23.86,51.69,-864.63,488.01
0,7,0.05844,2.95,-47.78,27.84,49.46,-840.36,467.03
0,8,0.06653,3.37,-55.04,31.81,52.08,-898.36,491.70
0,9,0.07489,3.79,-62.42,35.79,50.36,-882.00,475.55
0,10,0.08340,4.21,-69.90,39.76,49.46,-879.12,467.03
0,11,0.09158,4.63,-77.50,43.74,51.49,-928.65,486.19
0,12,0.10025,5.05,-85.20,47.72,48.59,-889.02,458.80
0,13,0.10809,5.47,-93.02,51.69,53.70,-996.45,507.00
0,14,0.11670,5.90,-100.94,55.67,48.94,-920.89,462.06
0,15,0.12482,6.32,-108.98,59.65,51.88,-989.84,489.85
0,16,0.13318,6.74,-117.12,63.62,50.36,-974.09,475.55
0,17,0.14166,7.16,-125.38,67.60,49.64,-973.04,468.71
0,18,0.14990,7.58,-133.74,71.58,51.11,-1015.22,482.59
0,19,0.15817,7.99,-138.80,75.54,49.82,-611.57,478.97
1,0,0.00000,0.00,0.00,0.00,251.28,-766.72,409.16
1,1,0.00812,2.09,-6.50,3.41,257.89,-800.45,419.92
1,2,0.01651,4.19,-13.11,6.82,249.45,-787.36,406.18
1,3,0.02475,6.28,-19.82,10.23,254.07,-815.29,413.70
1,4,0.03323,8.37,-26.65,13.64,246.76,-804.80,401.80
1,5,0.04147,10.47,-33.59,17.04,254.07,-841.99,413.70
1,6,0.05029,12.56,-40.64,20.45,237.37,-799.11,386.51
1,7,0.05807,14.65,-47.79,23.86,269.02,-919.79,438.04
1,8,0.06659,16.75,-55.06,27.27,245.88,-853.59,400.36
1,9,0.07489,18.84,-62.44,30.68,252.21,-888.81,410.66
1,10,0.08313,20.94,-69.93,34.09,254.07,-908.74,413.70
1,11,0.09158,23.03,-77.53,37.50,247.65,-898.79,403.25
1,12,0.10001,25.12,-85.23,40.91,248.55,-915.11,404.71
1,13,0.10815,27.22,-93.05,44.31,256.93,-959.45,418.35
1,14,0.11679,29.31,-100.98,47.72,242.40,-917.95,394.70
1,15,0.12491,31.40,-109.02,51.13,257.89,-990.16,419.92
1,16,0.13327,33.50,-117.16,54.54,250.36,-974.41,407.66
1,17,0.14172,35.59,-125.42,57.95,247.65,-976.87,403.25
1,18,0.14993,37.68,-133.79,61.36,255.02,-1019.32,415.24
1,19,0.15839,39.78,-142.27,64.77,247.65,-1002.89,403.25
1,20,0.16660,41.87,-150.86,68.18,255.02,-1046.12,415.24
1,21,0.17487,43.96,-159.55,71.59,253.14,-1051.70,412.18
1,22,0.18335,46.06,-168.36,74.99,246.76,-1038.18,401.80
1,23,0.19165,48.33,-168.61,78.71,273.90,-30.42,448.16
2,0,0.00000,0.00,0.00,0.00,277.06,-749.92,379.21
