trial,frame,t_s,x_cm,y_cm,z_cm,vx,vy,vz
0,0,0.00000,0.00,0.00,0.00,-32.35,-104.50,-15.44
0,1,0.00848,-0.09,-0.32,-0.04,-10.79,-38.07,-5.04
0,2,0.01666,-0.19,-0.64,-0.09,-11.94,-39.24,-5.22
0,3,0.02545,-0.06,-0.24,-0.03,14.58,46.26,6.25
0,4,0.03357,0.06,0.17,0.03,15.04,50.42,7.52
0,5,0.04187,0.37,1.20,0.16,36.76,123.89,16.18
0,6,0.05017,0.68,2.23,0.31,38.24,123.56,16.91
0,7,0.05835,1.04,3.39,0.45,44.03,142.16,17.91
0,8,0.06714,1.40,4.55,0.60,40.28,132.31,16.67
0,9,0.07501,1.72,5.58,0.73,41.09,131.20,17.05
0,10,0.08325,2.04,6.62,0.86,39.26,125.35,15.56
0,11,0.09174,2.29,7.41,0.95,28.78,93.44,10.07
0,12,0.10046,2.55,8.20,1.04,29.37,90.31,10.49
0,13,0.10834,2.80,8.99,1.13,31.78,100.45,11.63
0,14,0.11676,3.04,9.78,1.22,28.99,94.37,10.87
0,15,0.12506,3.25,10.46,1.29,25.74,81.00,8.82
0,16,0.13330,3.47,11.13,1.37,25.93,81.60,8.89
0,17,0.14160,3.68,11.80,1.44,25.74,81.00,8.82
0,18,0.14990,3.89,12.47,1.51,25.74,80.95,8.82
0,19,0.15833,4.08,13.04,1.57,21.74,67.18,6.52
0,20,0.16675,4.26,13.60,1.62,21.74,67.18,6.52
0,21,0.17505,4.44,14.17,1.68,22.06,68.16,6.62
0,22,0.18311,4.63,14.74,1.73,22.73,70.20,6.82
0,23,0.19177,4.79,15.25,1.79,19.01,58.95,6.34
0,24,0.20013,4.96,15.76,1.84,19.71,61.10,6.57
0,25,0.20837,5.12,16.27,1.90,20.00,62.01,6.67
0,26,0.21680,5.29,16.78,1.95,19.57,60.58,6.52
0,27,0.22473,5.40,17.14,2.00,14.62,45.13,5.38
0,28,0.23352,5.52,17.50,2.04,13.19,40.74,4.86
0,29,0.24152,5.63,17.85,2.08,14.50,44.78,5.34
0,30,0.24988,5.75,18.22,2.12,13.87,43.38,5.11
0,31,0.25824,6.25,20.16,2.57,59.85,232.65,53.28
0,32,0.26672,6.75,22.11,3.02,58.99,229.60,52.52
0,33,0.27502,7.52,24.74,3.56,92.65,316.95,66.18
0,34,0.28333,8.18,27.41,4.06,79.41,321.98,60.29
0,35,0.29187,9.02,30.29,4.68,98.57,336.93,71.43
0,36,0.30035,9.75,33.21,5.24,86.33,344.09,66.19
0,37,0.30872,10.60,36.38,6.05,100.73,378.55,97.08
0,38,0.31689,11.34,39.58,6.82,91.04,391.57,94.03
0,39,0.32501,12.17,42.95,7.80,102.26,415.63,121.05
0,40,0.33356,12.90,46.36,8.74,85.71,398.83,110.00
0,41,0.34186,13.70,49.59,9.68,96.32,389.53,113.24
0,42,0.35022,14.41,52.86,10.58,84.67,390.45,107.30
0,43,0.35834,15.28,55.99,11.32,106.77,385.43,90.98
0,44,0.36676,16.05,59.15,12.01,91.30,375.66,81.88
0,45,0.37476,16.92,61.98,12.52,109.16,354.10,64.12
0,46,0.38348,17.69,64.86,12.98,88.11,329.08,52.45
0,47,0.39178,18.56,67.69,13.49,105.15,341.08,61.76
0,48,0.40009,19.32,70.56,13.95,91.18,346.19,55.15
0,49,0.40845,20.06,73.29,14.62,89.05,326.94,81.02
0,50,0.41675,20.73,76.06,15.23,80.15,333.73,73.53
0,51,0.42535,21.48,78.83,15.92,87.23,321.81,80.14
0,52,0.43365,22.14,81.60,16.53,80.15,333.64,73.53
0,53,0.44202,22.89,84.34,17.21,89.05,326.94,81.02
0,54,0.45020,23.55,87.11,17.83,81.34,339.07,75.37
0,55,0.45868,24.37,90.02,18.50,96.40,342.70,79.14
0,56,0.46655,25.09,92.97,19.12,90.70,374.85,78.29
0,57,0.47504,25.98,96.22,19.91,105.04,383.19,93.53
0,58,0.48346,26.76,99.52,20.65,92.75,391.63,88.41
