trial,frame,t_s,x_cm,y_cm,z_cm,vx,vy,vz
0,0,0.00000,0.00,0.00,0.00,50.00,600.14,482.96
0,1,0.00842,0.41,4.84,3.98,48.91,574.04,472.46
0,2,0.01672,0.82,9.56,7.96,49.63,569.23,479.41
0,3,0.02509,1.24,14.18,11.94,49.27,551.92,475.91
0,4,0.03339,1.65,18.68,15.92,49.63,542.72,479.41
0,5,0.04181,2.06,23.08,19.90,48.91,521.80,472.46
0,6,0.05011,2.47,27.36,23.88,49.63,516.22,479.41
0,7,0.05847,2.88,31.54,27.86,49.27,499.30,475.91
0,8,0.06671,3.30,35.60,31.84,50.00,493.34,482.96
0,9,0.07507,3.71,39.56,35.82,49.27,472.99,475.91
0,10,0.08344,4.12,43.40,39.79,49.27,459.83,475.91
0,11,0.09180,4.53,47.14,43.77,49.27,446.68,475.91
0,12,0.10010,4.94,50.76,47.75,49.63,436.71,479.41
0,13,0.10852,5.36,54.28,51.73,48.91,417.32,472.46
0,14,0.11688,5.77,57.68,55.71,49.27,407.21,475.91
0,15,0.12518,6.18,60.98,59.69,49.63,396.95,479.41
0,16,0.13348,6.59,64.16,63.67,49.63,383.70,479.41
0,17,0.14197,7.00,67.24,67.65,48.56,362.45,469.06
0,18,0.15015,7.42,70.20,71.63,50.37,362.53,486.57
0,19,0.15857,7.83,73.06,75.61,48.91,338.96,472.46
0,20,0.16681,8.24,75.80,79.60,50.00,333.58,483.70
0,21,0.17511,8.65,78.44,83.58,49.63,317.42,479.41
0,22,0.18341,9.06,80.96,87.55,49.63,304.17,479.41
0,23,0.19183,9.48,83.38,91.53,48.91,286.70,472.46
0,24,0.20013,9.89,85.68,95.51,49.63,277.67,479.41
0,25,0.20850,10.30,87.88,99.49,49.27,262.48,475.91
0,26,0.21680,10.71,89.96,103.47,49.63,251.16,479.41
0,27,0.22516,11.12,91.94,107.45,49.27,236.17,475.91
0,28,0.23352,11.54,93.80,111.43,49.27,223.02,475.91
0,29,0.24200,11.95,95.56,115.41,48.56,206.84,469.06
0,30,0.25018,12.36,97.20,119.39,50.37,201.11,486.57
0,31,0.25861,12.77,98.74,123.37,48.91,182.22,472.46
0,32,0.26685,13.18,100.16,127.35,50.00,172.92,482.96
0,33,0.27527,13.60,101.48,131.33,48.91,156.10,472.46
0,34,0.28357,14.01,102.68,135.31,49.63,145.15,479.41
0,35,0.29199,14.42,103.78,139.29,48.91,129.98,472.46
0,36,0.30023,14.83,104.76,143.27,50.00,119.52,482.96
0,37,0.30865,15.24,105.64,147.25,48.91,103.86,472.46
0,38,0.31702,15.66,106.40,151.23,49.27,91.47,475.91
0,39,0.32526,16.07,107.06,155.21,50.00,79.47,482.96
0,40,0.33356,16.48,107.60,159.19,49.63,65.64,479.41
0,41,0.34204,16.89,108.04,163.17,48.56,51.25,469.06
0,42,0.35028,17.30,108.36,167.14,50.00,39.42,482.96
0,43,0.35876,17.72,108.58,171.12,48.56,25.32,469.06
